"Date & Time","use [kW]","gen [kW]","Voltaje.Linea 1 [kW]","Voltaje.Linea 2 [V]","Voltaje.Linea 3 [V]","Frecuencia.Linea 1 [Hz]","r1 [kW]","r1+ [kW]","r1* [kVA]","r2 [kW]","r2* [kVA]","r3 [kW]","r4 [V]","r5 [V]","r6 [Hz]","CFE modificado [kW]","Generacion Modificado [kW]","FP GL1 [kW]","FP GL2 [kW]","FP CFE L1 []","FP CFE L2 [kW]"
2016-03-07 22:24:00,25.749900000,35.016900000,-0.000000000,267.316133333,266.770050000,60.010233333,35.016900000,35.016900000,35.534400000,9.267000000,10.966450000,-0.000000000,267.316133333,266.770050000,60.010233333,9.267000000,35.016900000,5.750266667,6.008083333,845.000000000,-1.521116667
2016-03-07 22:23:00,25.724550000,35.047200000,-0.000000000,267.322800000,266.791233333,59.998333333,35.047200000,35.047200000,35.569500000,9.322650000,10.989300000,-0.000000000,267.322800000,266.791233333,59.998333333,9.322650000,35.047200000,5.763500000,6.004916667,848.283333333,-1.531233333
2016-03-07 22:22:00,25.730000000,35.093150000,-0.000000000,267.325516667,266.797583333,60.002783333,35.093150000,35.093150000,35.620700000,9.363150000,11.041650000,-0.000000000,267.325516667,266.797583333,60.002783333,9.363150000,35.093150000,5.769950000,6.014216667,848.016666667,-1.538716667
2016-03-07 22:21:00,25.697550000,35.133650000,-0.000000000,267.230300000,266.752616667,59.999166667,35.133650000,35.133650000,35.658000000,9.436100000,11.106650000,-0.000000000,267.230300000,266.752616667,59.999166667,9.436100000,35.133650000,5.795633333,6.001883333,849.583333333,-1.567466667
2016-03-07 22:20:00,25.720950000,35.106150000,-0.000000000,267.393300000,266.912433333,59.997133333,35.106150000,35.106150000,35.626750000,9.385200000,11.055500000,-0.000000000,267.393300000,266.912433333,59.997133333,9.385200000,35.106150000,5.810616667,5.977583333,848.883333333,-1.572566667
2016-03-07 22:19:00,25.744150000,35.045100000,-0.000000000,267.330233333,266.804300000,60.009150000,35.045100000,35.045100000,35.547700000,9.300950000,10.984800000,-0.000000000,267.330233333,266.804300000,60.009150000,9.300950000,35.045100000,5.981100000,5.786200000,846.700000000,-1.751333333
2016-03-07 22:18:00,25.757350000,35.046200000,-0.000000000,267.470350000,266.965200000,59.994783333,35.046200000,35.046200000,35.552550000,9.288850000,10.989950000,-0.000000000,267.470350000,266.965200000,59.994783333,9.288850000,35.046200000,6.074083333,5.693300000,845.150000000,-1.830350000
2016-03-07 22:17:00,25.783700000,34.986950000,-0.000000000,267.365116667,266.843150000,59.992216667,34.986950000,34.986950000,35.500200000,9.203250000,10.974500000,-0.000000000,267.365116667,266.843150000,59.992216667,9.203250000,34.986950000,6.134583333,5.612316667,838.600000000,-1.890466667
2016-03-07 22:16:00,25.788150000,34.961300000,-0.000000000,267.240450000,266.684766667,59.979350000,34.961300000,34.961300000,35.479550000,9.173150000,10.947750000,-0.000000000,267.240450000,266.684766667,59.979350000,9.173150000,34.961300000,6.120650000,5.617933333,837.966666667,-1.876950000
2016-03-07 22:15:00,25.804250000,34.949150000,-0.000000000,267.192283333,266.636000000,59.997000000,34.949150000,34.949150000,35.447800000,9.144900000,10.888450000,-0.000000000,267.192283333,266.636000000,59.997000000,9.144900000,34.949150000,6.126783333,5.607533333,839.916666667,-1.883533333
2016-03-07 22:14:00,25.811550000,34.961150000,-0.000000000,267.153083333,266.604966667,59.982033333,34.961150000,34.961150000,35.465500000,9.149600000,10.887150000,-0.000000000,267.153083333,266.604966667,59.982033333,9.149600000,34.961150000,6.156683333,5.581533333,840.333333333,-1.905633333
2016-03-07 22:13:00,25.807250000,34.956600000,-0.000000000,267.103966667,266.559333333,59.986100000,34.956600000,34.956600000,35.461800000,9.149350000,10.875850000,-0.000000000,267.103966667,266.559333333,59.986100000,9.149350000,34.956600000,6.151366667,5.585300000,841.216666667,-1.905516667
2016-03-07 22:12:00,25.843950000,34.970300000,-0.000000000,267.237800000,266.704416667,59.991266667,34.970300000,34.970300000,35.473850000,9.126350000,10.832300000,-0.000000000,267.237800000,266.704416667,59.991266667,9.126350000,34.970300000,6.087416667,5.654483333,842.450000000,-1.831050000
2016-03-07 22:11:00,25.712600000,35.044250000,-0.000000000,267.122416667,266.613333333,59.983316667,35.044250000,35.044250000,35.533800000,9.331650000,10.939850000,-0.000000000,267.122416667,266.613333333,59.983316667,9.331650000,35.044250000,5.984133333,5.783100000,852.933333333,-1.747833333
2016-03-07 22:10:00,26.115600000,35.046350000,-0.000000000,267.146266667,266.651783333,59.973233333,35.046350000,35.046350000,35.548550000,8.930750000,10.615400000,-0.000000000,267.146266667,266.651783333,59.973233333,8.930750000,35.046350000,6.030633333,5.737116667,841.183333333,-1.706333333
2016-03-07 22:09:00,24.021550000,35.081150000,-0.000000000,267.488200000,267.011000000,59.975150000,35.081150000,35.081150000,35.582050000,11.059600000,12.797100000,-0.000000000,267.488200000,267.011000000,59.975150000,11.059600000,35.081150000,6.106100000,5.673083333,863.033333333,-2.611966667
2016-03-07 22:08:00,23.398350000,35.146500000,-0.000000000,267.690733333,267.214250000,59.977566667,35.146500000,35.146500000,35.647700000,11.748150000,13.453100000,-0.000000000,267.690733333,267.214250000,59.977566667,11.748150000,35.146500000,6.081583333,5.719366667,873.266666667,-2.854216667
2016-03-07 22:07:00,23.417900000,35.051850000,-0.000000000,267.627116667,267.158750000,59.980250000,35.051850000,35.051850000,35.557100000,11.633950000,13.395300000,-0.000000000,267.627116667,267.158750000,59.980250000,11.633950000,35.051850000,6.129966667,5.638850000,868.500000000,-2.901116667
2016-03-07 22:06:00,23.409600000,35.092400000,-0.000000000,267.685633333,267.227083333,59.978416667,35.092400000,35.092400000,35.589700000,11.682800000,13.445050000,-0.000000000,267.685633333,267.227083333,59.978416667,11.682800000,35.092400000,6.143033333,5.639316667,868.966666667,-2.912266667
2016-03-07 22:05:00,23.426650000,35.069600000,-0.000000000,267.823200000,267.372300000,59.996483333,35.069600000,35.069600000,35.571150000,11.642950000,13.448150000,-0.000000000,267.823200000,267.372300000,59.996483333,11.642950000,35.069600000,6.183550000,5.590950000,865.816666667,-2.955866667
2016-03-07 22:04:00,23.413700000,35.113500000,-0.000000000,267.821666667,267.391733333,60.000983333,35.113500000,35.113500000,35.624350000,11.699800000,13.567450000,-0.000000000,267.821666667,267.391733333,60.000983333,11.699800000,35.113500000,6.200166667,5.589350000,862.316666667,-2.976300000
2016-03-07 22:03:00,23.417900000,35.138550000,-0.000000000,267.632433333,267.209433333,60.001033333,35.138550000,35.138550000,35.653600000,11.720650000,13.591200000,-0.000000000,267.632433333,267.209433333,60.001033333,11.720650000,35.138550000,6.207550000,5.590650000,862.316666667,-2.985083333
2016-03-07 22:02:00,23.416100000,35.128000000,-0.000000000,267.715050000,267.295850000,60.009533333,35.128000000,35.128000000,35.641850000,11.711900000,13.594600000,-0.000000000,267.715050000,267.295850000,60.009533333,11.711900000,35.128000000,6.220083333,5.574216667,861.450000000,-3.002183333
2016-03-07 22:01:00,23.431750000,35.139750000,-0.000000000,267.652033333,267.232500000,60.021150000,35.139750000,35.139750000,35.654000000,11.708000000,13.580250000,-0.000000000,267.652033333,267.232500000,60.021150000,11.708000000,35.139750000,6.192616667,5.606050000,862.050000000,-2.976983333
2016-03-07 22:00:00,23.436450000,35.095100000,-0.000000000,267.728116667,267.283850000,60.015166667,35.095100000,35.095100000,35.594950000,11.658650000,13.480950000,-0.000000000,267.728116667,267.283850000,60.015166667,11.658650000,35.095100000,6.215900000,5.567466667,864.816666667,-2.994150000
2016-03-07 21:59:00,23.408250000,35.112150000,-0.000000000,267.658950000,267.208200000,60.014950000,35.112150000,35.112150000,35.603950000,11.703900000,13.472850000,-0.000000000,267.658950000,267.208200000,60.014950000,11.703900000,35.112150000,6.175550000,5.613450000,868.633333333,-2.960983333
2016-03-07 21:58:00,23.421550000,35.101250000,-0.000000000,267.592633333,267.179400000,60.010283333,35.101250000,35.101250000,35.585650000,11.679700000,13.460000000,-0.000000000,267.592633333,267.179400000,60.010283333,11.679700000,35.101250000,6.220633333,5.564766667,867.683333333,-2.996650000
2016-03-07 21:57:00,23.424050000,35.121050000,-0.000000000,267.511000000,267.106100000,60.015466667,35.121050000,35.121050000,35.610450000,11.697000000,13.491350000,-0.000000000,267.511000000,267.106100000,60.015466667,11.697000000,35.121050000,6.245833333,5.546500000,866.933333333,-3.020683333
2016-03-07 21:56:00,23.423250000,35.139350000,-0.000000000,267.508566667,267.079050000,60.018233333,35.139350000,35.139350000,35.631300000,11.716100000,13.533050000,-0.000000000,267.508566667,267.079050000,60.018233333,11.716100000,35.139350000,6.244783333,5.553750000,865.716666667,-3.024016667
2016-03-07 21:55:00,23.413450000,35.114050000,-0.000000000,267.341666667,266.915850000,59.997516667,35.114050000,35.114050000,35.607050000,11.700600000,13.511200000,-0.000000000,267.341666667,266.915850000,59.997516667,11.700600000,35.114050000,6.225866667,5.564300000,865.933333333,-3.001066667
2016-03-07 21:54:00,23.412700000,35.127800000,-0.000000000,267.300633333,266.889716667,60.000133333,35.127800000,35.127800000,35.634400000,11.715100000,13.611650000,-0.000000000,267.300633333,266.889716667,60.000133333,11.715100000,35.127800000,6.344433333,5.450066667,860.650000000,-3.118733333
2016-03-07 21:53:00,23.424750000,35.082750000,-0.000000000,267.461750000,267.008516667,60.002900000,35.082750000,35.082750000,35.575400000,11.658000000,13.503350000,-0.000000000,267.461750000,267.008516667,60.002900000,11.658000000,35.082750000,6.283466667,5.496050000,863.316666667,-3.060166667
2016-03-07 21:52:00,23.553550000,35.056950000,-0.000000000,267.191900000,266.728933333,59.981350000,35.056950000,35.056950000,35.538100000,11.503400000,13.115300000,-0.000000000,267.191900000,266.728933333,59.981350000,11.503400000,35.056950000,6.259633333,5.510966667,877.416666667,-2.748800000
2016-03-07 21:51:00,23.716400000,34.973150000,-0.000000000,266.949883333,266.446600000,59.962700000,34.973150000,34.973150000,35.456000000,11.256750000,12.656300000,-0.000000000,266.949883333,266.446600000,59.962700000,11.256750000,34.973150000,6.212966667,5.529966667,889.450000000,-2.376333333
2016-03-07 21:50:00,23.691650000,35.081650000,-0.000000000,266.835366667,266.338800000,59.962150000,35.081650000,35.081650000,35.572950000,11.390000000,12.795600000,-0.000000000,266.835366667,266.338800000,59.962150000,11.390000000,35.081650000,6.226750000,5.552616667,890.150000000,-2.399900000
2016-03-07 21:49:00,23.696450000,35.066350000,-0.000000000,267.250766667,266.761916667,59.992233333,35.066350000,35.066350000,35.572500000,11.369900000,12.833000000,-0.000000000,267.250766667,266.761916667,59.992233333,11.369900000,35.066350000,6.116100000,5.658333333,885.983333333,-2.296516667
2016-03-07 21:48:00,23.692250000,35.097450000,-0.000000000,267.585933333,267.104800000,59.996116667,35.097450000,35.097450000,35.614100000,11.405200000,12.873300000,-0.000000000,267.585933333,267.104800000,59.996116667,11.405200000,35.097450000,6.047166667,5.737766667,885.950000000,-2.224066667
2016-03-07 21:47:00,23.689300000,35.100750000,-0.000000000,267.964016667,267.460900000,59.994866667,35.100750000,35.100750000,35.629900000,11.411450000,12.898350000,-0.000000000,267.964016667,267.460900000,59.994866667,11.411450000,35.100750000,6.016150000,5.769966667,884.650000000,-2.186833333
2016-03-07 21:46:00,23.684500000,35.042650000,-0.000000000,267.816050000,267.311316667,59.982883333,35.042650000,35.042650000,35.565100000,11.358150000,12.858300000,-0.000000000,267.816050000,267.311316667,59.982883333,11.358150000,35.042650000,6.006966667,5.759566667,883.350000000,-2.174650000
2016-03-07 21:45:00,23.683150000,35.009550000,-0.000000000,267.719333333,267.191733333,59.989166667,35.009550000,35.009550000,35.489150000,11.326400000,12.755250000,-0.000000000,267.719333333,267.191733333,59.989166667,11.326400000,35.009550000,6.048683333,5.706833333,887.966666667,-2.223233333
2016-03-07 21:44:00,23.698150000,34.999100000,-0.000000000,267.612233333,267.088850000,59.990550000,34.999100000,34.999100000,35.491450000,11.300950000,12.767600000,-0.000000000,267.612233333,267.088850000,59.990550000,11.300950000,34.999100000,6.116716667,5.635500000,885.166666667,-2.288566667
2016-03-07 21:43:00,23.728000000,34.985100000,-0.000000000,267.637116667,267.109233333,60.011900000,34.985100000,34.985100000,35.470500000,11.257100000,12.738500000,-0.000000000,267.637116667,267.109233333,60.011900000,11.257100000,34.985100000,6.112283333,5.635133333,883.666666667,-2.283050000
2016-03-07 21:42:00,23.707750000,35.004550000,-0.000000000,267.602600000,267.089716667,59.984800000,35.004550000,35.004550000,35.477800000,11.296800000,12.775200000,-0.000000000,267.602600000,267.089716667,59.984800000,11.296800000,35.004550000,6.156166667,5.597700000,884.216666667,-2.318716667
2016-03-07 21:41:00,24.639500000,34.965050000,-0.000000000,267.526166667,266.992133333,59.991583333,34.965050000,34.965050000,35.435600000,10.325550000,11.889300000,-0.000000000,267.526166667,266.992133333,59.991583333,10.325550000,34.965050000,6.145933333,5.594616667,867.350000000,-2.130450000
2016-03-07 21:40:00,25.733500000,34.960650000,-0.000000000,267.597300000,267.048666667,60.004600000,34.960650000,34.960650000,35.435150000,9.227150000,10.986650000,-0.000000000,267.597300000,267.048666667,60.004600000,9.227150000,34.960650000,5.881516667,5.858533333,839.766666667,-1.654800000
2016-03-07 21:39:00,25.773350000,34.909100000,-0.000000000,267.200250000,266.628816667,59.986600000,34.909100000,34.909100000,35.435900000,9.135750000,10.936850000,-0.000000000,267.200250000,266.628816667,59.986600000,9.135750000,34.909100000,6.087750000,5.633550000,835.283333333,-1.858100000
2016-03-07 21:38:00,25.791350000,34.892650000,-0.000000000,267.288200000,266.762300000,59.986233333,34.892650000,34.892650000,35.433650000,9.101300000,10.986400000,-0.000000000,267.288200000,266.762300000,59.986233333,9.101300000,34.892650000,6.247600000,5.468050000,828.400000000,-2.009183333
2016-03-07 21:37:00,25.771900000,34.990400000,-0.000000000,267.130950000,266.593783333,59.990266667,34.990400000,34.990400000,35.546050000,9.218500000,11.189150000,-0.000000000,267.130950000,266.593783333,59.990266667,9.218500000,34.990400000,6.095483333,5.653850000,823.800000000,-1.869150000
2016-03-07 21:36:00,25.754700000,34.959600000,-0.000000000,267.151133333,266.598750000,59.990566667,34.959600000,34.959600000,35.512000000,9.204900000,11.161150000,-0.000000000,267.151133333,266.598750000,59.990566667,9.204900000,34.959600000,6.061050000,5.677900000,824.666666667,-1.841683333
2016-03-07 21:35:00,25.765550000,34.958650000,-0.000000000,266.971083333,266.459100000,59.987583333,34.958650000,34.958650000,35.501750000,9.193100000,11.143750000,-0.000000000,266.971083333,266.459100000,59.987583333,9.193100000,34.958650000,6.143550000,5.594616667,824.933333333,-1.919150000
2016-03-07 21:34:00,25.759000000,34.954800000,-0.000000000,266.811450000,266.272583333,59.980566667,34.954800000,34.954800000,35.490750000,9.195800000,11.159550000,-0.000000000,266.811450000,266.272583333,59.980566667,9.195800000,34.954800000,6.201633333,5.535383333,823.966666667,-1.978583333
2016-03-07 21:33:00,25.784500000,34.895850000,-0.000000000,266.830183333,266.268216667,59.979566667,34.895850000,34.895850000,35.432700000,9.111350000,11.067700000,-0.000000000,266.830183333,266.268216667,59.979566667,9.111350000,34.895850000,6.088216667,5.629083333,823.133333333,-1.861100000
2016-03-07 21:32:00,25.765950000,34.945150000,-0.000000000,267.081550000,266.551633333,59.982516667,34.945150000,34.945150000,35.478950000,9.179200000,11.102050000,-0.000000000,267.081550000,266.551633333,59.982516667,9.179200000,34.945150000,5.996033333,5.737766667,826.733333333,-1.765766667
2016-03-07 21:31:00,25.728550000,34.925150000,-0.000000000,267.039500000,266.499533333,59.968616667,34.925150000,34.925150000,35.443850000,9.196600000,11.039800000,-0.000000000,267.039500000,266.499533333,59.968616667,9.196600000,34.925150000,5.923066667,5.804300000,832.950000000,-1.699000000
2016-03-07 21:30:00,25.697150000,34.937950000,-0.000000000,266.867400000,266.324666667,59.956550000,34.937950000,34.937950000,35.480400000,9.240800000,11.099200000,-0.000000000,266.867400000,266.324666667,59.956550000,9.240800000,34.937950000,5.880966667,5.851000000,832.583333333,-1.663916667
2016-03-07 21:29:00,25.894850000,34.973600000,-0.000000000,266.959716667,266.408466667,59.992116667,34.973600000,34.973600000,35.518650000,9.078750000,11.011850000,-0.000000000,266.959716667,266.408466667,59.992116667,9.078750000,34.973600000,6.038266667,5.705016667,824.183333333,-1.794016667
2016-03-07 21:28:00,25.302700000,34.885700000,-0.000000000,267.135933333,266.602950000,60.017566667,34.885700000,34.885700000,35.395550000,9.583000000,11.559050000,-0.000000000,267.135933333,266.602950000,60.017566667,9.583000000,34.885700000,6.239183333,5.473850000,827.150000000,-2.281916667
